pitch_id,game_date,game_pk,game_type,at_bat_number,pitch_number,inning,inning_topbot,outs_when_up,home_team,away_team,player_name,pitcher,batter,stand,p_throws,balls,strikes,count,pitcher_advantage_count,is_two_strike,is_first_pitch,times_through_order,pitch_type,pitch_name,pitch_name_raw,description,events,type,bb_type,is_strike,is_swing,is_contact,is_whiff,is_csw,is_in_zone,is_chase,zone,release_speed,effective_speed,release_spin_rate,release_extension,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,arm_angle,launch_speed,launch_angle,hit_distance_sc,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,delta_run_exp,bat_speed,swing_length,is_hard_hit,home_score,away_score,bat_score,fld_score,has_video,video_url,video_level,video_notes
824393_21_3,2026-08-30,824393,R,21,3,3,Top,0,CLE,KC,"Messick, Parker",800048,695506,L,L,1,1,1-1,False,False,False,2,SL,Slider,Slider,ball,none,B,none,False,False,False,False,False,False,False,13,87.1,88.0,2451,6.7,1.01,53.79,5.39,-0.71,0.12,-1.886636206,1.136192285,3.401673228,1.716732283,45.8,,,,,,,0.064,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-jac-caglianone-easgob?partnerId=web_multimedia-search_video-share,Pitch,
824393_21_2,2026-08-30,824393,R,21,2,3,Top,0,CLE,KC,"Messick, Parker",800048,695506,L,L,0,1,0-1,True,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,93.1,93.7,2105,6.6,0.86,53.91,5.54,0.32,1.39,0.082876433,4.308236052,3.401673228,1.716732283,45.2,,,,,,,0.029,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-jac-caglianone-a9gvte?partnerId=web_multimedia-search_video-share,Pitch,
824393_21_1,2026-08-30,824393,R,21,1,3,Top,0,CLE,KC,"Messick, Parker",800048,695506,L,L,0,0,0-0,False,False,True,2,SI,Sinker,Sinker,foul,none,S,none,True,True,True,False,False,True,False,8,92.4,92.4,2155,6.5,1.15,54.0,5.44,0.93,0.58,0.216271147,2.081133073,3.401673228,1.716732283,45.6,100.5,-5.0,21.0,,,,-0.042,81.4,8.7,True,3,1,1,3,True,https://www.mlb.com/video/parker-messick-foul-to-jac-caglianone-9rxe0o?partnerId=web_multimedia-search_video-share,Pitch,
824393_17_4,2026-08-30,824393,R,17,4,2,Top,2,CLE,KC,"Messick, Parker",800048,677951,R,L,2,1,2-1,False,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,field_out,X,line_drive,False,True,True,False,False,True,False,1,95.5,95.8,2216,6.5,0.95,54.0,5.41,0.38,1.34,-0.34266892,3.112039043,3.238435039,1.634350394,41.2,97.2,25.0,342.0,0.274,0.387,0.0,-0.303,72.1,6.0,True,3,1,1,3,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-bobby-witt-jr?partnerId=web_multimedia-search_video-share,Pitch,
824393_17_3,2026-08-30,824393,R,17,3,2,Top,2,CLE,KC,"Messick, Parker",800048,677951,R,L,1,1,1-1,False,False,False,2,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,14,85.0,84.9,1939,6.4,1.29,54.1,5.36,1.17,0.19,0.560522885,0.739088159,3.238435039,1.634350394,37.6,,,,,,,0.037,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-bobby-witt-jr-b3he4p?partnerId=web_multimedia-search_video-share,Pitch,
824393_17_2,2026-08-30,824393,R,17,2,2,Top,2,CLE,KC,"Messick, Parker",800048,677951,R,L,1,0,1-0,False,False,False,2,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,1,94.8,95.4,2249,6.5,1.0,53.97,5.35,0.36,1.38,-0.298480464,2.961455606,3.238435039,1.634350394,41.7,77.5,15.0,176.0,,,,-0.045,73.3,5.9,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-foul-to-bobby-witt-jr-5wn0me?partnerId=web_multimedia-search_video-share,Pitch,
824393_17_1,2026-08-30,824393,R,17,1,2,Top,2,CLE,KC,"Messick, Parker",800048,677951,R,L,0,0,0-0,False,False,True,2,SL,Slider,Slider,ball,none,B,none,False,False,False,False,False,False,False,12,87.9,88.4,2440,6.5,1.22,54.0,5.44,-0.59,0.07,1.058294282,2.550783658,3.238435039,1.634350394,40.3,,,,,,,0.028,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-bobby-witt-jr-zqszvj?partnerId=web_multimedia-search_video-share,Pitch,
824393_16_6,2026-08-30,824393,R,16,6,2,Top,2,CLE,KC,"Messick, Parker",800048,695600,L,L,3,2,3-2,False,True,False,2,SI,Sinker,Sinker,ball,walk,B,none,False,False,False,False,False,False,False,12,93.5,93.7,2142,6.4,1.09,54.13,5.42,1.08,0.69,1.246466502,4.423394624,3.191043307,1.610433071,41.2,,,,,0.698089,0.7,0.212,,,False,3,1,1,3,True,https://www.mlb.com/video/carter-jensen-walks-kyle-isbel-to-2nd-bq8xut?partnerId=web_multimedia-search_video-share,Pitch,
824393_16_5,2026-08-30,824393,R,16,5,2,Top,2,CLE,KC,"Messick, Parker",800048,695600,L,L,2,2,2-2,False,True,False,2,SI,Sinker,Sinker,ball,none,B,none,False,False,False,False,False,False,False,13,92.9,93.3,2140,6.5,1.07,54.0,5.36,1.12,0.62,-0.945311362,1.897242656,3.191043307,1.610433071,39.7,,,,,,,0.081,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-carter-jensen-6mxaur?partnerId=web_multimedia-search_video-share,Pitch,
824393_16_4,2026-08-30,824393,R,16,4,2,Top,2,CLE,KC,"Messick, Parker",800048,695600,L,L,1,2,1-2,True,True,False,2,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,14,85.2,85.3,1817,6.3,1.35,54.24,5.37,0.94,0.05,0.877798258,1.420163212,3.191043307,1.610433071,37.1,,,,,,,0.05,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-carter-jensen-bhkymg?partnerId=web_multimedia-search_video-share,Pitch,
824393_16_3,2026-08-30,824393,R,16,3,2,Top,2,CLE,KC,"Messick, Parker",800048,695600,L,L,1,1,1-1,False,False,False,2,SI,Sinker,Sinker,foul,none,S,none,True,True,True,False,False,True,False,6,92.8,92.9,2141,6.5,1.04,54.02,5.4,0.94,0.61,0.356695012,2.599552632,3.191043307,1.610433071,40.4,74.4,80.0,67.0,,,,-0.066,73.3,7.3,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-foul-to-carter-jensen-bzyx3f?partnerId=web_multimedia-search_video-share,Pitch,
824393_16_2,2026-08-30,824393,R,16,2,2,Top,2,CLE,KC,"Messick, Parker",800048,695600,L,L,1,0,1-0,False,False,False,2,SL,Slider,Slider,called_strike,none,S,none,True,False,False,False,True,True,False,1,86.7,87.1,2477,6.5,1.03,53.98,5.47,-0.66,0.08,-0.479604779,2.835086133,3.191043307,1.610433071,47.0,,,,,,,-0.048,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-called-strike-to-carter-jensen?partnerId=web_multimedia-search_video-share,Pitch,
824393_16_1,2026-08-30,824393,R,16,1,2,Top,2,CLE,KC,"Messick, Parker",800048,695600,L,L,0,0,0-0,False,False,True,2,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,93.2,93.0,2228,6.5,0.9,53.97,5.42,0.23,1.31,-0.994131257,3.382670995,3.191043307,1.610433071,42.8,,,,,,,0.034,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-carter-jensen-k7heqr?partnerId=web_multimedia-search_video-share,Pitch,
824393_15_3,2026-08-30,824393,R,15,3,2,Top,1,CLE,KC,"Messick, Parker",800048,664728,L,L,1,1,1-1,False,False,False,1,SI,Sinker,Sinker,hit_into_play,force_out,X,ground_ball,False,True,True,False,False,True,False,2,91.6,91.9,2160,6.5,1.21,54.01,5.41,1.02,0.83,0.262480828,3.011267509,3.113812336,1.571456693,37.6,80.5,-8.0,17.0,0.121,0.109,0.0,-0.309,60.9,6.5,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-kyle-isbel-x7rfj1?partnerId=web_multimedia-search_video-share,Pitch,
824393_15_2,2026-08-30,824393,R,15,2,2,Top,1,CLE,KC,"Messick, Parker",800048,664728,L,L,1,0,1-0,False,False,False,1,SL,Slider,Slider,foul,none,S,none,True,True,True,False,False,False,True,13,87.6,88.0,2332,6.6,1.13,53.92,5.41,-0.76,0.24,-0.876975755,1.189373365,3.113812336,1.571456693,41.2,,,,,,,-0.046,72.4,7.7,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-foul-to-kyle-isbel-9gcbwe?partnerId=web_multimedia-search_video-share,Pitch,
824393_15_1,2026-08-30,824393,R,15,1,2,Top,1,CLE,KC,"Messick, Parker",800048,664728,L,L,0,0,0-0,False,False,True,1,SI,Sinker,Sinker,ball,none,B,none,False,False,False,False,False,False,False,12,92.3,92.6,1991,6.5,1.1,53.98,5.38,1.23,0.72,1.230995463,2.830222142,3.113812336,1.571456693,39.7,,,,,,,0.035,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-kyle-isbel-v7z8o0?partnerId=web_multimedia-search_video-share,Pitch,
824393_14_2,2026-08-30,824393,R,14,2,2,Top,0,CLE,KC,"Messick, Parker",800048,686475,R,L,1,0,1-0,False,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,field_out,X,fly_ball,False,True,True,False,False,True,False,6,93.4,93.8,2103,6.6,1.05,53.9,5.36,0.6,1.15,0.439980056,2.437094412,3.126099081,1.57765748,40.2,95.5,26.0,331.0,0.211,0.288,0.0,-0.285,64.3,6.4,True,3,1,1,3,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-tyler-tolbert-twqldw?partnerId=web_multimedia-search_video-share,Pitch,
824393_14_1,2026-08-30,824393,R,14,1,2,Top,0,CLE,KC,"Messick, Parker",800048,686475,R,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,92.2,92.2,2126,6.4,1.03,54.08,5.4,0.39,1.18,-1.062712281,4.062059482,3.126099081,1.57765748,38.6,,,,,,,0.037,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-tyler-tolbert?partnerId=web_multimedia-search_video-share,Pitch,
824393_13_7,2026-08-30,824393,R,13,7,2,Top,0,CLE,KC,"Messick, Parker",800048,670231,L,L,3,2,3-2,False,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,walk,B,none,False,False,False,False,False,False,False,12,94.5,95.1,2131,6.6,0.99,53.87,5.45,0.49,1.31,0.365647897,4.438270786,3.135752953,1.582529528,43.9,,,,,0.698089,0.7,0.362,,,False,3,1,1,3,True,https://www.mlb.com/video/john-rave-walks-dgn7fl?partnerId=web_multimedia-search_video-share,Pitch,
824393_13_6,2026-08-30,824393,R,13,6,2,Top,0,CLE,KC,"Messick, Parker",800048,670231,L,L,3,2,3-2,False,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,5,94.5,95.0,2056,6.6,1.08,53.87,5.36,0.31,1.38,-0.105058961,2.565536016,3.135752953,1.582529528,39.8,75.9,51.0,218.0,,,,0.0,71.4,6.6,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-foul-to-john-rave-3aqxfh?partnerId=web_multimedia-search_video-share,Pitch,
824393_13_5,2026-08-30,824393,R,13,5,2,Top,0,CLE,KC,"Messick, Parker",800048,670231,L,L,2,2,2-2,False,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,13,95.0,95.6,2161,6.7,0.99,53.79,5.37,0.46,1.21,-0.002862808,1.403637946,3.135752953,1.582529528,44.7,,,,,,,0.112,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-john-rave-gotcst?partnerId=web_multimedia-search_video-share,Pitch,
824393_13_4,2026-08-30,824393,R,13,4,2,Top,0,CLE,KC,"Messick, Parker",800048,670231,L,L,2,1,2-1,False,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,1,94.2,94.6,2161,6.7,0.95,53.78,5.43,0.47,1.44,-0.341425886,2.714102292,3.135752953,1.582529528,42.4,,,,,,,-0.078,74.0,6.9,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-foul-to-john-rave?partnerId=web_multimedia-search_video-share,Pitch,
824393_13_3,2026-08-30,824393,R,13,3,2,Top,0,CLE,KC,"Messick, Parker",800048,670231,L,L,1,1,1-1,False,False,False,1,SL,Slider,Slider,ball,none,B,none,False,False,False,False,False,False,False,13,87.5,87.9,2390,6.7,1.03,53.79,5.38,-0.81,0.21,-0.586904965,0.799814706,3.135752953,1.582529528,48.3,,,,,,,0.064,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-john-rave-aie32t?partnerId=web_multimedia-search_video-share,Pitch,
824393_13_2,2026-08-30,824393,R,13,2,2,Top,0,CLE,KC,"Messick, Parker",800048,670231,L,L,1,0,1-0,False,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,called_strike,none,S,none,True,False,False,False,True,True,False,7,93.3,93.5,2140,6.7,0.92,53.85,5.48,0.35,1.41,-0.478763815,1.760199342,3.135752953,1.582529528,47.6,,,,,,,-0.056,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-called-strike-to-john-rave?partnerId=web_multimedia-search_video-share,Pitch,
824393_13_1,2026-08-30,824393,R,13,1,2,Top,0,CLE,KC,"Messick, Parker",800048,670231,L,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,93.0,93.0,2109,6.6,1.05,53.93,5.54,0.51,1.46,0.931883406,3.753826824,3.135752953,1.582529528,41.5,,,,,,,0.044,,,False,3,1,1,3,True,https://www.mlb.com/video/parker-messick-ball-to-john-rave-nhvm1p?partnerId=web_multimedia-search_video-share,Pitch,
824393_6_6,2026-08-30,824393,R,6,6,1,Top,2,CLE,KC,"Messick, Parker",800048,679845,R,L,1,2,1-2,True,True,False,1,CH,Changeup,Changeup,swinging_strike_blocked,strikeout,S,none,True,True,False,True,True,False,True,14,85.7,85.5,1988,6.3,1.32,54.15,5.31,1.31,-0.24,0.429018569,0.362734935,3.18226706,1.606003937,33.6,,,,,0.0,0.0,-0.194,60.7,8.2,False,0,1,1,0,True,https://www.mlb.com/video/nick-loftin-strikes-out-swinging-psijt6?partnerId=web_multimedia-search_video-share,Pitch,
824393_6_5,2026-08-30,824393,R,6,5,1,Top,2,CLE,KC,"Messick, Parker",800048,679845,R,L,1,2,1-2,True,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,2,95.2,95.5,2229,6.5,1.17,54.02,5.41,0.41,1.17,0.05351428,3.02074814,3.18226706,1.606003937,37.7,76.4,23.0,218.0,,,,0.0,60.7,5.8,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-foul-to-nick-loftin-swo7zp?partnerId=web_multimedia-search_video-share,Pitch,
824393_6_4,2026-08-30,824393,R,6,4,1,Top,2,CLE,KC,"Messick, Parker",800048,679845,R,L,1,2,1-2,True,True,False,1,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,False,True,14,87.0,86.9,2118,6.3,1.3,54.18,5.36,1.29,0.09,0.23029297,0.86501307,3.18226706,1.606003937,36.9,53.6,36.0,133.0,,,,0.0,34.0,7.4,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-foul-to-nick-loftin?partnerId=web_multimedia-search_video-share,Pitch,
824393_6_3,2026-08-30,824393,R,6,3,1,Top,2,CLE,KC,"Messick, Parker",800048,679845,R,L,1,1,1-1,False,False,False,1,CH,Changeup,Changeup,swinging_strike_blocked,none,S,none,True,True,False,True,True,False,True,14,85.9,85.6,1859,6.3,1.25,54.23,5.37,1.23,-0.26,0.310573597,0.31920656,3.18226706,1.606003937,36.7,,,,,,,-0.078,25.8,7.0,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-swinging-strike-blocked-to-nick-loftin?partnerId=web_multimedia-search_video-share,Pitch,
824393_6_2,2026-08-30,824393,R,6,2,1,Top,2,CLE,KC,"Messick, Parker",800048,679845,R,L,1,0,1-0,False,False,False,1,CH,Changeup,Changeup,swinging_strike,none,S,none,True,True,False,True,True,False,True,14,85.9,85.8,1901,6.2,1.37,54.31,5.39,1.23,-0.02,1.188171074,1.580634452,3.18226706,1.606003937,33.4,,,,,,,-0.029,68.1,8.0,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-swinging-strike-to-nick-loftin?partnerId=web_multimedia-search_video-share,Pitch,
824393_6_1,2026-08-30,824393,R,6,1,1,Top,2,CLE,KC,"Messick, Parker",800048,679845,R,L,0,0,0-0,False,False,True,1,CH,Changeup,Changeup,blocked_ball,none,B,none,False,False,False,False,False,False,False,13,86.7,86.4,1922,6.3,1.29,54.17,5.37,1.58,0.08,-0.804194709,0.402056622,3.18226706,1.606003937,36.0,,,,,,,0.017,,,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-ball-in-dirt-to-nick-loftin?partnerId=web_multimedia-search_video-share,Pitch,
824393_5_7,2026-08-30,824393,R,5,7,1,Top,2,CLE,KC,"Messick, Parker",800048,686469,L,L,2,2,2-2,False,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,single,X,line_drive,False,True,True,False,False,True,False,6,96.0,96.3,2263,6.5,0.98,53.97,5.45,0.27,1.29,0.279788868,2.843514607,3.363057743,1.697244095,40.1,97.3,18.0,274.0,0.431,0.477,0.9,0.371,67.8,7.3,True,0,1,1,0,True,https://www.mlb.com/video/vinnie-pasquantino-singles-on-a-line-drive-to-right-fielder-chase-delaute?partnerId=web_multimedia-search_video-share,Pitch,
824393_5_6,2026-08-30,824393,R,5,6,1,Top,2,CLE,KC,"Messick, Parker",800048,686469,L,L,2,2,2-2,False,True,False,1,SI,Sinker,Sinker,foul,none,S,none,True,True,True,False,False,True,False,6,94.1,94.7,2141,6.5,1.06,53.98,5.37,0.93,0.71,0.289258255,2.522294178,3.363057743,1.697244095,40.3,,,,,,,0.0,69.9,7.6,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-foul-to-vinnie-pasquantino-5pyquw?partnerId=web_multimedia-search_video-share,Pitch,
824393_5_5,2026-08-30,824393,R,5,5,1,Top,2,CLE,KC,"Messick, Parker",800048,686469,L,L,1,2,1-2,True,True,False,1,SL,Slider,Slider,ball,none,B,none,False,False,False,False,False,False,False,13,89.4,89.9,2485,6.5,1.0,54.02,5.46,-0.81,0.24,-0.726472133,1.349430081,3.363057743,1.697244095,42.1,,,,,,,0.05,,,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-ball-to-vinnie-pasquantino-0poujw?partnerId=web_multimedia-search_video-share,Pitch,
824393_5_4,2026-08-30,824393,R,5,4,1,Top,2,CLE,KC,"Messick, Parker",800048,686469,L,L,1,2,1-2,True,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,2,95.4,95.9,2155,6.5,0.87,53.96,5.49,0.31,1.29,-0.064206185,3.463166031,3.363057743,1.697244095,42.7,78.5,25.0,230.0,,,,0.0,64.2,6.6,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-foul-to-vinnie-pasquantino?partnerId=web_multimedia-search_video-share,Pitch,
824393_5_3,2026-08-30,824393,R,5,3,1,Top,2,CLE,KC,"Messick, Parker",800048,686469,L,L,0,2,0-2,True,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,13,95.7,96.3,2323,6.7,0.9,53.85,5.46,-0.02,1.29,-1.565389628,2.38111325,3.363057743,1.697244095,45.0,,,,,,,0.02,,,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-ball-to-vinnie-pasquantino-7pprzy?partnerId=web_multimedia-search_video-share,Pitch,
824393_5_2,2026-08-30,824393,R,5,2,1,Top,2,CLE,KC,"Messick, Parker",800048,686469,L,L,0,1,0-1,True,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,swinging_strike,none,S,none,True,True,False,True,True,True,False,1,95.1,95.6,2201,6.6,0.99,53.9,5.44,0.27,1.27,-0.657295068,3.28768957,3.363057743,1.697244095,40.4,,,,,,,-0.06,66.5,6.7,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-swinging-strike-to-vinnie-pasquantino-rm7s8x?partnerId=web_multimedia-search_video-share,Pitch,
824393_5_1,2026-08-30,824393,R,5,1,1,Top,2,CLE,KC,"Messick, Parker",800048,686469,L,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,swinging_strike,none,S,none,True,True,False,True,True,False,True,12,95.0,95.2,2256,6.5,0.98,54.02,5.48,0.24,1.34,0.033602569,3.979135385,3.363057743,1.697244095,43.2,,,,,,,-0.04,41.3,5.8,False,0,1,1,0,True,https://www.mlb.com/video/parker-messick-swinging-strike-to-vinnie-pasquantino?partnerId=web_multimedia-search_video-share,Pitch,
824393_4_2,2026-08-30,824393,R,4,2,1,Top,2,CLE,KC,"Messick, Parker",800048,521692,R,L,1,0,1-0,False,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,single,X,fly_ball,False,True,True,False,False,True,False,4,95.8,96.0,2249,6.5,1.12,53.95,5.37,0.54,1.43,-0.730504114,2.636244412,3.312155512,1.671555118,39.0,67.0,35.0,221.0,0.84,0.789,0.9,0.66,69.9,6.7,False,0,0,0,0,True,https://www.mlb.com/video/salvador-perez-singles-on-a-fly-ball-to-right-fielder-chase-delauter-jac?partnerId=web_multimedia-search_video-share,Pitch,
824393_4_1,2026-08-30,824393,R,4,1,1,Top,2,CLE,KC,"Messick, Parker",800048,521692,R,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,95.1,95.1,2144,6.4,1.07,54.08,5.43,0.45,1.23,-0.351149097,4.086813442,3.312155512,1.671555118,40.6,,,,,,,0.024,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-salvador-perez?partnerId=web_multimedia-search_video-share,Pitch,
824393_3_6,2026-08-30,824393,R,3,6,1,Top,2,CLE,KC,"Messick, Parker",800048,695506,L,L,3,2,3-2,False,True,False,1,SI,Sinker,Sinker,hit_into_play,double,X,line_drive,False,True,True,False,False,False,True,12,95.5,96.0,2106,6.5,1.04,53.96,5.37,1.4,0.96,0.917723092,2.642813796,3.401673228,1.716732283,39.2,108.0,5.0,120.0,0.64,0.59,1.25,0.512,75.6,7.8,True,0,0,0,0,True,https://www.mlb.com/video/parker-messick-in-play-no-out-to-jac-caglianone?partnerId=web_multimedia-search_video-share,Pitch,
824393_3_5,2026-08-30,824393,R,3,5,1,Top,2,CLE,KC,"Messick, Parker",800048,695506,L,L,2,2,2-2,False,True,False,1,SI,Sinker,Sinker,ball,none,B,none,False,False,False,False,False,False,False,13,95.5,96.6,2093,6.6,1.03,53.85,5.41,1.07,0.62,-0.958489511,2.124921616,3.401673228,1.716732283,39.1,,,,,,,0.081,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-jac-caglianone-e24red?partnerId=web_multimedia-search_video-share,Pitch,
824393_3_4,2026-08-30,824393,R,3,4,1,Top,2,CLE,KC,"Messick, Parker",800048,695506,L,L,1,2,1-2,True,True,False,1,SL,Slider,Slider,ball,none,B,none,False,False,False,False,False,False,False,13,88.8,89.2,2516,6.7,0.94,53.81,5.47,-0.51,0.02,-2.416022955,-0.826531973,3.401673228,1.716732283,42.9,,,,,,,0.041,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-jac-caglianone-gp6tvv?partnerId=web_multimedia-search_video-share,Pitch,
824393_3_3,2026-08-30,824393,R,3,3,1,Top,2,CLE,KC,"Messick, Parker",800048,695506,L,L,1,1,1-1,False,False,False,1,SL,Slider,Slider,swinging_strike,none,S,none,True,True,False,True,True,False,True,13,88.2,88.9,2364,6.5,0.95,53.99,5.47,-0.39,0.09,-1.070166676,0.916203591,3.401673228,1.716732283,42.6,,,,,,,-0.065,52.2,8.9,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-swinging-strike-to-jac-caglianone?partnerId=web_multimedia-search_video-share,Pitch,
824393_3_2,2026-08-30,824393,R,3,2,1,Top,2,CLE,KC,"Messick, Parker",800048,695506,L,L,0,1,0-1,True,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,96.0,96.5,2193,6.6,1.01,53.93,5.53,0.3,1.39,-0.945026676,4.04691558,3.401673228,1.716732283,44.1,,,,,,,0.03,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-jac-caglianone?partnerId=web_multimedia-search_video-share,Pitch,
